id,start_date,lat,lon,l3,surface_total,surface_covered,price,title,property_type,operation_type
tS9psTqDfINTRD5fCdpmqQ==,2019-03-23,-34.5512514236,-58.4586002476,Nuñez,138.0,88.0,36000.0,Hermoso PH para uso profesional o vivienda,PH,Alquiler
oMtaw21wp+MU7U8pi/KaiQ==,2019-03-12,-34.5915846,-58.4010955,Barrio Norte,112.0,112.0,25000.0,OPORTUNIDAD! 4 AMB C/ DEP  112 M²  LUMINOSO,Departamento,Alquiler
KSS6xulF0M0QEpXkR6lXvw==,2019-03-14,-34.5533115,-58.4558141,Belgrano,58.0,50.0,22000.0,Enorme 2 amb con cochera fija pileta amenities,Departamento,Alquiler
VMRjeTSz0rO+kwC9raoNBw==,2019-01-16,-34.5481293,-58.4597185,Nuñez,115.0,75.0,29000.0,"Departamento 3 amb. en alquiler con cochera en doble altura. - 11 de septiembre 3300, Nuñez C.A.B.A",Departamento,Alquiler
RVZ4GMRstkrMHtFnZeG5lQ==,2019-05-05,-34.5809385,-58.4269379,Palermo,35.0,35.0,15000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
Q9C5Ui9AKwAChuTudqWUCA==,2019-04-25,-34.5908869,-58.4298061,Palermo,84.0,64.0,30000.0,Departamento - Capital Federal,Departamento,Alquiler
EyOI0cBkRJvu+KRxIFCJqQ==,2019-02-06,-34.5968046,-58.4003518,Barrio Norte,39.0,39.0,12500.0,PH EN ALQUILER,PH,Alquiler
VWHq6unueacXR2FA4kxFfw==,2019-06-14,-34.5925816434,-58.3906735782,Recoleta,53.0,48.0,17000.0,Departamento - Recoleta,Departamento,Alquiler
Io3aJvvyRawO6NqPg7OCoA==,2019-01-09,-34.5730121,-58.4454925,Belgrano,106.0,70.0,9500.0,Departamento alquiler,Departamento,Alquiler
9BDoFB0mBls1gmc0PiVN6A==,2019-04-17,-34.5501867,-58.4622968,Nuñez,68.0,58.0,25000.0,Departamento 2  AMBIENTES SUPER LUMINOSOS EN  CON HERMOSA TERRAZA- Nuñez DIVINO!,Oficina,Alquiler
wEtZQ4OypUjNpQktBogvbg==,2019-02-22,-34.63123322,-58.46145248,Flores,172.0,156.0,30000.0,Av Alberdi  2400 2°  - $ 30.000 - Departamento Alquiler,Departamento,Alquiler
SW0TX7JMg5+iKQ+diRKJTA==,2019-03-16,-34.593942,-58.400877,Recoleta,65.0,62.0,14000.0,Dpto 2/3 ambientes pb con patio reciclado!,Departamento,Alquiler
j1MdlFEyn+9sKqSNOhWncg==,2019-01-08,-34.5579882,-58.4560412,Belgrano,45.0,40.0,18000.0,"ARCOS 2300  DOS AMBIENTES  COCHERA , PILETA ALQUILER",Departamento,Alquiler
acxO+Ueg7wOQPL9yx4br4Q==,2019-04-09,-34.57426453,-58.49217987,Villa Urquiza,55.0,45.0,21500.0,Pedro Ignacio Rivera  5400 6°  - $ 21.500 - Departamento Alquiler,Departamento,Alquiler
Yn1HhlwX8s8ampeVBM7wCQ==,2019-04-18,-34.6009058,-58.4045797,Barrio Norte,118.0,110.0,23000.0,Departamento - Barrio Norte,Departamento,Alquiler
eL4wfRlPI+d6NdgjMiYrOA==,2019-06-25,-34.5619536,-58.4442904,Belgrano,52.0,44.0,20500.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
F3U8mD3v7dRKuqi5pOfbzQ==,2019-02-05,-34.6209259,-58.44587326,Caballito,50.0,50.0,14000.0,Avda. Rivadavia  5800 8°  - $ 14.000 - Departamento Alquiler,Departamento,Alquiler
0IrgdPgWPtOH3auSt++WeQ==,2019-01-19,-34.5978613,-58.4212625,Palermo,90.0,90.0,44000.0,LOCAL EN ALQUILER,Local comercial,Alquiler
cRg+eJPvJETbmDHIpRSTmw==,2019-02-14,-34.603321,-58.418575,Almagro,42.0,42.0,11500.0,Alquiler Departamento en Almagro Capital Federal Av. Corrientes 3859,Departamento,Alquiler
urZ+9L/OlNmfsD6FeaUEgw==,2019-01-27,-34.5895459,-58.3973636,Barrio Norte,93.0,85.0,25000.0,Hermoso departamento con balcón aterrazado,Departamento,Alquiler
QcSYZGY5r+Wx79vblJ/ggg==,2019-04-02,-34.5995245,-58.4429602,Villa Crespo,35.0,30.0,11000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
grkq/MLVeFPvnXsPEZ9hrg==,2019-01-16,-34.6189399,-58.4326785,Caballito,95.0,84.0,15000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
2dXa8TXEu95n6YOsZJx6Kg==,2019-01-04,-34.5927733,-58.4227121,Palermo,46.0,43.0,12500.0,"Gascon 1500 piso 4to, 2 amb en alquiler.",Departamento,Alquiler
wU4rVS10OPCfIUEqqlNrQQ==,2019-05-10,-34.5755461832,-58.4395915693,Palermo,51.0,42.0,17000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
U+8nCVBvRqdpnp04srSxJA==,2019-05-29,-34.5555563,-58.4552953,Belgrano,38.0,35.0,13000.0,HERMOSO MONOAMBIENTE EN BELGRANO,Departamento,Alquiler
cXs/VrJ5qcl4X/4EYnqIrQ==,2019-03-23,,,Caballito,51.0,51.0,12000.0,MUY LINDO 3 AMB CONTRAFRENTE MUY LUMINOSO,Departamento,Alquiler
QRNZdWD7zF9G8T4Z95USjw==,2019-02-14,-34.5785392,-58.4231493,Palermo,42.0,38.0,16000.0,Departamento - Palermo,Departamento,Alquiler
xjr7MIeQ/IFtnkbu8uSi1A==,2019-05-31,-34.5922709,-58.3941751,Recoleta,33.0,30.0,14000.0,Ayacucho y Melo,Departamento,Alquiler
OOlzoW8NAIrgw1yW9Rz3SQ==,2019-01-31,-34.6108382,-58.4289494,Almagro,78.0,55.0,18000.0,Almagro 3 Amb con Terraza en 8° Piso. Super luminoso.,Departamento,Alquiler
r3LFiBmPz3okdjYy6esxqA==,2019-06-26,-34.592111,-58.4329192,Palermo,41.0,38.0,13000.0,Alquiler Departamento 1 ambiente grande SIN GARANTIA - Palermo Soho,Departamento,Alquiler
+p6SB8PfoiQUR7sl3UoV0A==,2019-03-28,-34.5799927,-58.4081181,Palermo,76.0,70.0,52500.0,PALACIO BELLINI  AMOBLADO- Palermo Chico coch AMENITIES,Departamento,Alquiler
/yLaeOLmf19cGJfMZW7GCQ==,2019-06-17,-34.5949765,-58.4294432,Villa Crespo,57.0,54.0,15000.0,ALQUILER 2 AMBIENTES EN VILLA CRESPO,Departamento,Alquiler
8BjJjhwj9u/kNo+7qDTuyg==,2019-06-05,-34.591648,-58.407143,Barrio Norte,32.0,32.0,13500.0,Alquiler Departamento en Barrio Norte Capital Federal Aguero 1600,Departamento,Alquiler
cebadBAMjSH9jMbrDj24Tg==,2019-03-28,-34.594624,-58.423107,Palermo,71.0,62.0,20000.0,Alquiler 3 ambs amplios con balcón en Palermo,Departamento,Alquiler
6kYrx0qxft7LCBvNB2ebzw==,2019-01-06,-34.572692,-58.472591,Villa Urquiza,190.0,130.0,43000.0,Casa 4 amb. quincho y Terraza -Urquiza / Belgrano,Casa,Alquiler
WgI2r7kiqK0vWv01w8iBOw==,2019-06-08,-34.5941976927,-58.4133307841,Barrio Norte,63.0,51.0,23000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
XQTwmHcBmUpz/ZMitOJIfw==,2019-03-19,-34.5567845,-58.4477084,Belgrano,40.0,32.0,14500.0,RESERVADO  -  Av. Del Libertador al 6000 - Belgrano // ALQUILER: Monoambiente con balcón,Departamento,Alquiler
0l08qxwX5JLoIZrVgCW6TA==,2019-01-03,-34.5898877,-58.4099335,Barrio Norte,82.0,77.0,29000.0,Departamento - Barrio Norte,Departamento,Alquiler
RsTFl9axLb52jNJ1HsHtow==,2019-02-01,-34.5992204608,-58.4240261609,Palermo,40.0,40.0,15000.0,"Moderno P.H con entrada independiente, patio y cochera, a metros de Av. Córdoba.",PH,Alquiler
W8VK6/r4pAk+f6o1h8gtGg==,2019-05-31,-34.6031983574,-58.4459660365,Villa Crespo,78.0,78.0,23000.0,Depto.tipo casa de 3 ambientes en Alquiler en Villa crespo,PH,Alquiler
mfzBGh6A6aDe75q2ROMEXQ==,2019-01-15,-34.5980874,-58.400915,Barrio Norte,65.0,55.0,17900.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
6x1s1I/6IK9o4T0yPyd+GQ==,2019-02-27,-34.6279458,-58.4433316,Caballito,40.0,37.0,10500.0,Emilio Mitre 400 y Bonifacio - Monoambiente con balcon y cocina,Departamento,Alquiler
ws2+pXJKaDkR87XPWaqhXQ==,2019-06-13,-34.5950932,-58.4371128,Palermo,105.0,105.0,58000.0,Local de 1 ambiente en Alquiler en Palermo,Local comercial,Alquiler
WOxF7k9zpeYV4qsP274hAg==,2019-03-24,-34.591359,-58.407762,Palermo,40.0,39.0,16000.0,"ALQUILER 2 AMBIENTES, PALERMO",Departamento,Alquiler
2D+TJD2qOEV+KFYH9JoERw==,2019-06-19,-34.5918318,-58.4086988,Recoleta,107.0,102.0,25000.0,GUEMES 2900,Departamento,Alquiler
rliHvjr2uKb7K23QzmWUmg==,2019-02-13,-34.5790692,-58.4152134,Palermo,82.0,70.0,25000.0,--RESERVADO-- Excelente semipiso al frente luminoso con cochera!,Departamento,Alquiler
dsv+alKG+JV5wOPi1mkKCw==,2019-03-26,-34.561674,-58.443593,Nuñez,78.0,75.0,22500.0,3 AMBIENTES CON COCHERA,Departamento,Alquiler
pVNDNXkq6LyYvtxY8zThhw==,2019-01-10,-34.563292,-58.485358,Villa Urquiza,46.0,42.0,13500.0,MONOAMBIENTE DIVIDIDO CON BALCÓN - VILLA URQUIZA,Departamento,Alquiler
svkML+aExqQiw5EkLyCScA==,2019-04-08,-34.5865969,-58.4231564,Palermo,49.0,49.0,19000.0,SE ALQUILA DPTO 3 AMB PALERMO,Departamento,Alquiler
LAUrSXkLvtI/ILBsHo80CQ==,2019-04-25,-34.5721560604,-58.446021937,Belgrano,53.0,49.0,17500.0,Precioso 2amb en Ubicación inmejorable Luminoso al Frente,Departamento,Alquiler
BiUjZE25AYPGwj6L5obZjQ==,2019-03-31,-34.5949568,-58.391993,Recoleta,37.0,29.0,14500.0,RESERVADO Arenales al 1700 - Recoleta // ALQUILER: 2 ambientes,Departamento,Alquiler
BUVWZ5vdeMZjSTh/DUfXxg==,2019-06-03,-34.6114447,-58.4209936,Almagro,30.0,30.0,10000.0,Departamento - Almagro,Departamento,Alquiler
tFf4+H5M5FqeLrqw6tcouw==,2019-03-16,-34.5994347,-58.4150535,Almagro,45.0,45.0,17000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
aX2ZpnIPg2Z5ZlsYQwetGA==,2019-01-16,-34.5899212,-58.4232282,Palermo,37.0,35.0,12000.0,Palermo. Dúplex al frente de 2 ambientes en alquiler,Departamento,Alquiler
qjbusQKSdhWnBxV7BGRFEw==,2019-02-13,-34.5979436,-58.4095198,Palermo,100.0,100.0,50000.0,EXCELENTE LOCAL EN ESQUINA AV. CORDOBA Y LAPRIDA,Local comercial,Alquiler
nH34xJ8WtmKc0zdr/aRFyw==,2019-06-09,-34.597854,-58.397076,Barrio Norte,35.0,35.0,11000.0,MONOAMBIENTE ZONA DE FACULTADES,Departamento,Alquiler
NL1oC3krQeEger+aHKVoLw==,2019-05-10,-34.5965884,-58.4431011,Villa Crespo,38.0,28.0,10000.0,Departamento de 1 ambiente en Alquiler en Villa crespo,Departamento,Alquiler
Sq0b9xRCNVfz6dbUwCcf3A==,2019-05-05,-34.5870895,-58.4185448,Palermo,35.0,35.0,15000.0,OFICINA EN ALQUILER,Oficina,Alquiler
6qYqQ4Dv3tJ3jb47133ARw==,2019-02-07,-34.6341644,-58.4670727,Flores,65.0,60.0,15650.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
aJwcvJxnZFy050H3ow5vlg==,2019-06-06,-34.597521,-58.396071,Recoleta,35.0,31.0,13000.0,ALQUILER 35 M2  C/ BALCON - VIVIENDA O PROFESIONAL,Departamento,Alquiler
MloAO7Q6n3ANORz88qu2YA==,2019-01-16,-34.5831546,-58.4051589,Barrio Norte,32.0,32.0,13500.0,Departamento - Palermo Chico,Departamento,Alquiler
yjB21GRm0No0OJpY+GsdHA==,2019-03-14,-34.5965394755,-58.3882524847,Barrio Norte,32.0,32.0,22000.0,Local Comercial.  PB: 3 x 10 = 32 m². A metros de Santa Fe,Local comercial,Alquiler
HjnqUuJ1PYopQhJ2+P5iVw==,2019-04-09,-34.5580906,-58.4584717,Belgrano,37.0,35.0,14000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
K9yul/zjjELC3JB8Jehr8A==,2019-06-05,-34.5967908,-58.3812865,Recoleta,136.0,136.0,55000.0,PISO OFICINA CORPORATIVA-RECOLETA,Oficina,Alquiler
7bOyXp72U48Y7BysKVgy2w==,2019-05-31,-34.5889517424,-58.3834031049,Recoleta,120.0,110.0,30000.0,3 ambientes amplio con dependencias Patio Bullriich Recoleta,Departamento,Alquiler
VMV/YG9IYrR2AA2nZIPaQw==,2019-03-04,-34.60013,-58.44311,Villa Crespo,78.0,72.0,20000.0,Departamento de 4 ambientes en Alquiler en Villa crespo,Departamento,Alquiler
FyycEZxatTznbHuQdNSAkg==,2019-03-04,-34.5862158,-58.3996546,Recoleta,81.0,81.0,39000.0,Local - Recoleta,Local comercial,Alquiler
Dr79Bxwzl7UhgfVYxh5OjA==,2019-01-04,-34.61595917,-58.43745804,Caballito,38.0,38.0,11000.0,Av Acoyte   100 6°  - $ 11.000 - Departamento Alquiler,Departamento,Alquiler
gc40ycQA4wrAXs/craKIIQ==,2019-02-08,-34.6295536,-58.4551186,Flores,93.0,76.0,25000.0,EXCELENTE SEMIPISO 4 AMB AL FRENTE CON PARILLA Y COCHERA FIJA CUBIERTA,Departamento,Alquiler
yFPHTzOmZFB94hjRBrrPvw==,2019-01-18,-34.554069,-58.452506,Belgrano,45.0,45.0,17000.0,Alquiler Belgrano 2 amb con cochera y amenities,Departamento,Alquiler
bJqvDy9pMjGrmVgU7sIwDg==,2019-06-07,-34.5656574,-58.4358327,Palermo,52.0,48.0,23000.0,"Monoambiente divisible en alquiler c/ cochera Las Cañitas, Palermo",Departamento,Alquiler
yL7CISRO+baXPQdv68+mLQ==,2019-06-22,-34.5785739,-58.43757,Palermo,34.0,34.0,17000.0,Departamento Alquiler APTO PROFESIONAL!,Departamento,Alquiler
Or8sIudSxR9rqS1W2ZYphw==,2019-06-13,-34.5598247754,-58.4613590338,Belgrano,36.0,32.0,11500.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
1btZ5BNKj1fqCtto/eSt1Q==,2019-06-08,-34.5809103,-58.4112267,Palermo,160.0,80.0,33000.0,OFICINA EN ALQUILER,Oficina,Alquiler
sNnKhQD17nl3yGKGCJEjdA==,2019-01-11,-34.549386033,-58.4690524603,Nuñez,56.0,52.0,13000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
4lZ2LobFcf+zfvxGPvr8jQ==,2019-03-09,-34.5967954411,-58.4278703835,Villa Crespo,145.0,145.0,39000.0,Gran oficina en alquiler en el barrio de Villa Crespo (sin expensas),Oficina,Alquiler
SnrIdPH6rrEp1MDW8voOKQ==,2019-02-22,-34.5857738,-58.421718,Palermo,70.0,66.0,18000.0,Duplex en alquiler en Palermo en edificio con amenities y vigilancia permanente.,Departamento,Alquiler
z26Eu/hl8w5eL2rqRIOMzA==,2019-01-10,-34.5985323877,-58.4119440882,Barrio Norte,45.0,42.0,15500.0,Alquiler   EN TORRE PREMIUN 2 AMB  TODO EXTERNO CON AMENITIES 2 PILETAS SEGURIDAD LAS 24HS,Departamento,Alquiler
n7JNBt/NuO2wIu/7Z6/YkA==,2019-04-06,-34.56574,-58.437448,Belgrano,46.0,46.0,22000.0,Departamento 3 amb Las Cañitas,Departamento,Alquiler
/+FDGww3XHYleHpOaZg98g==,2019-03-20,-34.5542433,-58.4497275,Nuñez,50.0,48.0,18000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
+B/+WCOBL+mh6NKcmsIXTw==,2019-02-21,-34.59316,-58.42851,Palermo,110.0,100.0,26500.0,Departamento de 4 ambientes en Alquiler en Palermo,Departamento,Alquiler
h8RiEOx8oP1QnISRl0+apg==,2019-04-10,-34.5929278,-58.40249,Recoleta,43.0,40.0,15000.0,Depto 2 amb  apto profesional - Recoleta,Oficina,Alquiler
/G6AlqS8EbxHfoXyjWU0IA==,2019-02-28,-34.6172901253,-58.4677883802,Flores,35.0,35.0,13000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
T4Ps9TG51IFnNaWogEi65A==,2019-01-03,-34.5671042,-58.4652276,Belgrano,104.0,102.0,29000.0,"Alquiler PH Belgrano R, 3 amb c/dep Apto Profes",PH,Alquiler
M3F8T6Pq4hn61E0m0drFpA==,2019-06-06,-34.5970498,-58.4201801,Palermo,34.0,34.0,12000.0,"Departamento 34m² 2 ambientes en Av. Medrano al 1000, Palermo, Capital Federal, Palermo, por $ 12.000",Departamento,Alquiler
5GjiR8sUKaq6ANpn3nQ2BQ==,2019-05-12,-34.5872546,-58.4219167,Palermo,66.0,60.0,28000.0,Alquiler amueblado 3 amb. al frente en excelente estado - Palermo cercano al Botánico,Departamento,Alquiler
fRwNUi7jE1P1CM6maZayWA==,2019-01-06,-34.610765,-58.4147571,Almagro,29.0,28.0,9400.0,Excelente Monoambiente con Balcón piso Alto Luminoso Reciclado en alquiler con cocina separada,Departamento,Alquiler
tuDzIaOLB35nS4sr/HLQ5g==,2019-02-13,-34.5912803625,-58.4066499698,Barrio Norte,35.0,35.0,12500.0,DEPARTAMENTO EXCELENTE UBICACION!! APTO PROFESIONAL,Departamento,Alquiler
EtnKL7uM5llWA0A0sQ1rMg==,2019-06-20,-34.57572556,-58.48783875,Villa Urquiza,43.0,30.0,11500.0,Bucarelli  2300 pb - $ 11.500 - Departamento Alquiler,Departamento,Alquiler
q5tkR+ZFu/haPwiR/jC6iA==,2019-01-16,-34.5802423,-58.4399425,Palermo,87.0,82.0,29000.0,Alquiler 3 ambientes Palermo Hollywood. Cochera amenities.,Departamento,Alquiler
ur6GV6CjoaZKY1DCKH0f0Q==,2019-04-18,-34.6108151,-58.4139167,Almagro,36.0,36.0,14000.0,Almagro - Monoambiente a estrenar,Departamento,Alquiler
5D087wEFbkBnbnRomkAqsQ==,2019-03-14,-34.6064781,-58.4467793,Villa Crespo,50.0,48.0,13000.0,HERMOSO 2 AMBIENTES MUY LUMINOSO ZONA CID CAMPEADOR C/ BALCON,Departamento,Alquiler
fGBc7P7aFw+xSX9gwQQSsA==,2019-03-20,-34.5595153,-58.4455045,Belgrano,139.0,115.0,49000.0,"Oficina comercial de 115 m2, 4 ambientes con cochera en alquiler Belgrano",Oficina,Alquiler
9OBH0dluYqyu0ZyRDkAXaQ==,2019-01-24,-34.5923304,-58.3945896,Recoleta,40.0,36.0,12500.0,Hermoso depto monoambiente divido con amentiees,Departamento,Alquiler
UibuJVDcVqFUKMo+riV/Tg==,2019-04-05,-34.600628,-58.416065,Almagro,35.0,35.0,10600.0,Alquiler Departamento en Almagro Capital Federal Lavalle 3600,Departamento,Alquiler
eM0nfhw89xmHUcUH7DDvaA==,2019-04-24,-34.5875185,-58.3954286,Barrio Norte,40.0,40.0,14000.0,ALQUILER PAQUETE DE AMPLIO  2 AMBIENTES UBICADO EN EXCELENTE ZONA DE BARRIO NORTE.,Departamento,Alquiler
ixWYICsQm59d2ViUtdNNTA==,2019-06-12,-34.5784973,-58.4249447,Palermo,185.0,180.0,55000.0,Godoy Cruz 3261 - PISO A METROS DE AV. DEL LIBERTADOR,Departamento,Alquiler
dkcnkY4KsgP6+UECuFtSfg==,2019-05-06,-34.5808382,-58.4137062,Palermo,76.0,70.0,37000.0,Palacio Bellini - 2 ambientes con cochera,Departamento,Alquiler
yfmrjg7aoktUquukhJliZg==,2019-05-11,-34.5773049,-58.4759119,Villa Urquiza,27.0,27.0,9000.0,LOCAL EN ALQUILER,Local comercial,Alquiler
lzBDz82EuGvXCWf1jFC2kg==,2019-06-14,-34.5955658,-58.3861685,Recoleta,146.0,135.0,49000.0,DPTO 4 AMB C/ESC. Y DEP. EN ALQUILER EXCELENTE ESTADO EN RECOLETA,Departamento,Alquiler
qeOOBoDcLU96E+jNI4HtQQ==,2019-03-18,-34.5800451238,-58.4069971703,Palermo,70.0,70.0,44000.0,IMPERDIBLE 3 AMBIENTES - COCHERA- TORRES LAS PLAZAS - SALGUERO Y LIBERTADOR,Departamento,Alquiler
c7gXslvpYbo7kyoGQmxU3A==,2019-02-04,-34.5912417048,-58.4025563567,Recoleta,85.0,76.0,28000.0,HERMOSO SEMIPISO 4 AMBIENTES CON ESPACIO GUARDACOCHE Y BAULERA,Departamento,Alquiler
eVN/YWldDBpiN8cDGy86wg==,2019-02-08,-34.6011756,-58.4239568,Almagro,33.0,33.0,10000.0,departamento de 2 ambientes luminosos con balcon,Departamento,Alquiler
NniAKv7ezw7QXRV1XneWfA==,2019-04-23,-34.5860913,-58.4201544,Barrio Norte,45.0,45.0,20000.0,2 ambientes amoblado y equipado en Malabia y Charcas,Departamento,Alquiler
CaWV4AftjGhWEs3E7xcrOA==,2019-04-10,-34.6148304,-58.4251842,Almagro,77.0,64.0,25000.0,Dormitorio con baño en suite y Con cochera,Departamento,Alquiler
l11DliJLptpnjrYo26tenQ==,2019-01-10,-34.5895459,-58.3973636,Recoleta,55.0,52.0,14000.0,Departamento 3 ambientes: piso 4 en Alquiler.,Departamento,Alquiler
8OOfqFhA3XDzPT9cqFjvEg==,2019-02-22,-34.567999,-58.455896,Belgrano,35.0,36.0,11000.0,Dpto. 2 Amb. Muy bien Ubicado. Apto Prof. Belgrano,Departamento,Alquiler
A5y9j5VIfF52Ww4BSwMA7w==,2019-02-01,-34.5974815,-58.4202346,Palermo,41.0,37.0,13800.0,"MONOAMBIENTE  DE 40,60 m2 A ESTRENAR CFTE. BCON. MEDRANO Y AV. CORDOBA",Departamento,Alquiler
o+VDI7UHbmWe9vXoJt5QHA==,2019-03-02,-34.591100389,-58.4026421873,Barrio Norte,85.0,76.0,28000.0,HERMOSO SEMIPISO 4 AMBIENTES CON ESPACIO GUARDACOCHE Y BAULERA APTO PROFESIONAL,Departamento,Alquiler
Q1YQ4q7QR6DdfHxMY8zw1A==,2019-05-18,-34.5828416,-58.4036057,Palermo,120.0,110.0,40000.0,Billinghurst 2500 - SEMIPISO CON TODAS LAS COMODIDADES,Departamento,Alquiler
ojuXNcmtvLq5cbriBwjYhw==,2019-05-22,-34.606644,-58.443645,Villa Crespo,35.0,35.0,23000.0,Alquiler Local en Cid Campeador Capital Federal ANGEL GALLARDO 957,Local comercial,Alquiler
Cz4t8qwQRdClfpCZzNDc9Q==,2019-03-29,-34.5777457,-58.4310853,Palermo,70.0,70.0,18000.0,Alquiler. Dpto 3 ambientes. Charcas y Bonpland. Garantia Negociable.,Departamento,Alquiler
yEABLN1ImWwIy/Mybwl0cw==,2019-03-23,-34.5970150531,-58.4136967559,Palermo,42.0,38.0,16000.0,Departamento de 2 ambientes en Alquiler en Palermo,Departamento,Alquiler
aL/18UIzBASSXeB0Ocv5wQ==,2019-02-06,-34.6385239,-58.45367,Flores,85.0,85.0,25000.0,LOCAL EN EQUINA CON AMPLIA VIDRIERA,Local comercial,Alquiler
qTJDbBeI75PLVusQ/E/mSA==,2019-02-28,-34.607838,-58.447345,Caballito,67.0,67.0,17500.0,2 AMBIENTES EN DUPLEX CON PATIO,Departamento,Alquiler
ts+7cxm1u9anKK6b9ni81Q==,2019-03-03,-34.556019,-58.457533,Belgrano,67.0,65.0,22000.0,Venta excelente departamento 4 ambientes Belgrano,Departamento,Alquiler
YP35cNr1I17uJFrOcmZ0Mw==,2019-01-13,-34.5824571332,-58.4316148759,Palermo,55.0,50.0,28000.0,$ 28.000 - 2 amb  y cochera - Palermo - Humboldt 2000,Departamento,Alquiler
umnYJT63Fu5BxJQXbuDcQg==,2019-04-30,-34.5867901434,-58.4070195525,Recoleta,65.0,60.0,20000.0,HERMOSO 3 AMB CFTE CON BALCÓN A EXCELENTE PULMÓN VERDE,Departamento,Alquiler
cJR4LgmMpsS26DpBjYHVpQ==,2019-01-08,-34.593792,-58.388602,Recoleta,128.0,128.0,35000.0,Vista a la plaza Vicente López,Departamento,Alquiler
dLToo8p1YQqFAtP9jF7xoQ==,2019-06-02,-34.6366415,-58.4590567,Flores,75.0,57.0,18000.0,CASA EN ALQUILER,Casa,Alquiler
emmuwQ2tfJvDFgNKY8TsRg==,2019-01-03,-34.61549759,-58.43605423,Caballito,70.0,65.0,20000.0,Araoz Alfaro  300 6°  - $ 20.000 - Departamento Alquiler,Departamento,Alquiler
D7NBDfWQ4l3ihNn4JLnT3w==,2019-01-08,-34.582282045,-58.4426581271,Palermo,36.0,36.0,10000.0,Venta o alquiler: oficina en edificio corporativo,Oficina,Alquiler
P3uN/sB+Meo5c14CRIylcQ==,2019-02-22,-34.593651,-58.407356,Barrio Norte,32.0,32.0,11500.0,Alquiler Departamento en Barrio Norte Capital Federal Charcas 2900,Departamento,Alquiler
sKfml+L9jk5ssWAHrlIbxg==,2019-05-09,-34.647106,-58.4589275,Flores,135.0,135.0,20000.0,Excelente Inmuble en alquiler,Otro,Alquiler
qbSfcv5WR6Jgqlj5Slpncg==,2019-02-06,-34.5668194907,-58.4540640545,Belgrano,42.0,39.0,13000.0,Departamento - Belgrano,Departamento,Alquiler
IcBRrIMFYC+/fyW+cWVISA==,2019-04-10,-34.5968536177,-58.4280172879,Palermo,145.0,145.0,39000.0,Gran oficina en alquiler en el barrio de Palermo (sin expensas),Oficina,Alquiler
q3HTPYqSsvJBlL1lqP8lpQ==,2019-06-04,-34.6010365,-58.4292578,Almagro,30.0,30.0,10000.0,Local de 1 ambiente en Alquiler en Almagro,Local comercial,Alquiler
f/ty0ojqilASUo2QLNnl0g==,2019-02-13,-34.5944768095,-58.3854970846,Recoleta,72.0,64.0,15500.0,Arenales al 1200 - Recoleta // Alquiler: 2 Ambientes con Balcon,Departamento,Alquiler
3hSjv+jmL/zYDQT437lcCw==,2019-05-30,-34.5834358,-58.4137176,Palermo,50.0,47.0,25000.0,DEPARTAMENTO 2 AMBIENTES AMOBLADO CON AMENITIES JUNCAL Y SCALABRINI ORTIZ,Departamento,Alquiler
jteo+67gSeyKwbyKxmW1lg==,2019-01-10,-34.5725371,-58.4427854,Belgrano,64.0,61.0,16000.0,Departamento - Colegiales,Departamento,Alquiler
YNIZcB5wUllgbSKab6NdWw==,2019-06-12,-34.5983581,-58.4348104,Villa Crespo,53.0,45.0,14000.0,Amplio 2 Amb con Balcón en Excelente Estado!,Departamento,Alquiler
MducqjFbWRYrpqwAw+KCyg==,2019-01-10,-34.5673861,-58.4451817,Belgrano,81.0,75.0,20000.0,Alquiler 3 ambientes en Belgrano,Departamento,Alquiler
B5Gg365HxJbzLpNF4hSVyw==,2019-06-15,-34.5599185,-58.445713,Belgrano,110.0,80.0,20000.0,"Consultorio, estudio, oficina. 4 habitaciones",Departamento,Alquiler
0k6jbDby2Y0HvJEeQUWLRg==,2019-01-17,-34.603699,-58.381599,Barrio Norte,60.0,55.0,14000.0,Alquiler Departamento en Barrio Norte Capital Federal URIARTE 2267,Departamento,Alquiler
a0FTdU5tXqRjmCMA8G56Eg==,2019-02-25,-34.599175,-58.43254,Villa Crespo,42.0,38.0,12500.0,MONOAMBIENTE SUPER LUMINOSO CON BALCÓN,Departamento,Alquiler
CbT/iePVjxjo/AuFSnqX/g==,2019-01-24,-34.6180322,-58.3914628,Recoleta,100.0,100.0,25000.0,Departmento Apto Profesional en alquiler,Departamento,Alquiler
